",title,Adventure,Animation,Comedy,Fantasy,Romance,Children,Drama,Documentary,Crime,Sci-Fi,Horror,Mystery,War,Thriller,Action"
"294,Pushing Hands (Tui shou) (1992),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"295,Priest (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"296,Quiz Show (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"297,Picture Bride (Bijo photo) (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"298,""Queen Margot (Reine Margot, La) (1994)"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"299,""Quick and the Dead, The (1995)"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1"
"300,Roommates (1995),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"301,Ready to Wear (Pret-A-Porter) (1994),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"302,Three Colors: Red (Trois couleurs: Rouge) (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"303,Three Colors: Blue (Trois couleurs: Bleu) (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"304,Three Colors: White (Trzy kolory: Bialy) (1994),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"305,""Red Firecracker, Green Firecracker (Pao Da Shuang Deng) (1994)"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"306,Rent-a-Kid (1995),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"307,Relative Fear (1994),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0"
"308,Stuart Saves His Family (1995),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"309,""Swan Princess, The (1994)"",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0"
"310,""Secret of Roan Inish, The (1994)"",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0"
"311,""Specialist, The (1994)"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1"
"312,Stargate (1994),1,0,0,0,0,0,0,0,0,1,0,0,0,0,1"
"313,""Santa Clause, The (1994)"",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0"
"314,""Shawshank Redemption, The (1994)"",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
"315,Shallow Grave (1994),0,0,1,0,0,0,0,0,0,0,0,0,0,1,0"
"316,Suture (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"317,Strawberry and Chocolate (Fresa y chocolate) (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"318,Swimming with Sharks (1995),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"319,""Sum of Us, The (1994)"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"320,National Lampoon's Senior Trip (1995),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"321,To Live (Huozhe) (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"322,Tank Girl (1995),0,0,1,0,0,0,0,0,0,1,0,0,0,0,1"
"323,Tales from the Crypt Presents: Demon Knight (1995),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0"
"324,Star Trek: Generations (1994),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0"
"325,Tales from the Hood (1995),0,0,0,0,0,0,0,0,1,0,1,0,0,0,1"
"326,Tom & Viv (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"327,Village of the Damned (1995),0,0,0,0,0,0,0,0,0,1,1,0,0,0,0"
"328,Tommy Boy (1995),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"329,Vanya on 42nd Street (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"330,Underneath (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,1,0"
"331,""Walking Dead, The (1995)"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
"332,What's Eating Gilbert Grape (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"333,Virtuosity (1995),0,0,0,0,0,0,0,0,0,1,0,0,0,1,1"
"334,While You Were Sleeping (1995),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"335,""War, The (1994)"",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
"336,Double Happiness (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"337,Muriel's Wedding (1994),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"338,""Baby-Sitters Club, The (1995)"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
"339,Ace Ventura: Pet Detective (1994),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"340,""Adventures of Priscilla, Queen of the Desert, The (1994)"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"341,Backbeat (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"342,Bitter Moon (1992),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"343,Bullets Over Broadway (1994),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"344,Clear and Present Danger (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,1,1"
"345,""Client, The (1994)"",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0"
"346,""Corrina, Corrina (1994)"",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"347,Crooklyn (1994),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"348,""Crow, The (1994)"",0,0,0,1,0,0,0,0,1,0,0,0,0,1,1"
"349,Cobb (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"350,""Flintstones, The (1994)"",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0"
"351,Forrest Gump (1994),0,0,1,0,1,0,0,0,0,0,0,0,1,0,0"
"352,Four Weddings and a Funeral (1994),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"353,Higher Learning (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"354,I Like It Like That (1994),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"355,I Love Trouble (1994),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1"
"356,It Could Happen to You (1994),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"357,""Jungle Book, The (1994)"",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0"
"358,""Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)"",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"359,""Lion King, The (1994)"",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0"
"360,Little Buddha (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"361,""Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)"",0,0,0,0,0,0,0,0,0,0,1,1,0,1,0"
"362,""Mask, The (1994)"",0,0,1,1,0,0,0,0,1,0,0,0,0,0,1"
"363,Maverick (1994),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"364,Mrs. Parker and the Vicious Circle (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"365,Naked Gun 33 1/3: The Final Insult (1994),0,0,1,0,0,0,0,0,0,0,0,0,0,0,1"
"366,""Paper, The (1994)"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"367,Reality Bites (1994),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"368,Red Rock West (1992),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"369,Richie Rich (1994),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0"
"370,Safe Passage (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"371,""River Wild, The (1994)"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1"
"372,Speed (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,1,1"
"373,Speechless (1994),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"374,Timecop (1994),0,0,0,0,0,0,0,0,0,1,0,0,0,1,1"
"375,True Lies (1994),1,0,1,0,1,0,0,0,0,0,0,0,0,1,1"
"376,When a Man Loves a Woman (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"377,Wolf (1994),0,0,0,0,1,0,0,0,0,0,1,0,0,1,0"
"378,Wyatt Earp (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"379,Bad Company (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1"
"380,""Man of No Importance, A (1994)"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"381,S.F.W. (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"382,""Low Down Dirty Shame, A (1994)"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1"
"383,Boys Life (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"384,""Colonel Chabert, Le (1994)"",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0"
"385,Faster Pussycat! Kill! Kill! (1965),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1"
"386,Jason's Lyric (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
"387,""Secret Adventures of Tom Thumb, The (1993)"",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
"388,Street Fighter (1994),1,0,0,1,0,0,0,0,0,0,0,0,0,0,1"
"389,Coldblooded (1995),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"390,Desert Winds (1995),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0"
"391,Fall Time (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"392,""Fear, The (1995)"",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
"393,Frank and Ollie (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"394,Girl in the Cadillac (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"395,Homage (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"396,Mirage (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1"
"397,Open Season (1996),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"398,Two Crimes (Dos crímenes) (1995),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0"
"399,Brother Minister: The Assassination of Malcolm X (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"400,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),0,0,0,1,0,0,0,0,0,0,0,0,0,0,1"
"401,Federal Hill (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"402,In the Mouth of Madness (1995),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0"
"403,8 Seconds (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"404,Above the Rim (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
"405,Addams Family Values (1993),0,0,1,1,0,1,0,0,0,0,0,0,0,0,0"
"406,Martin Lawrence: You So Crazy (1994),0,0,1,0,0,0,0,1,0,0,0,0,0,0,0"
"407,""Age of Innocence, The (1993)"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"408,Airheads (1994),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"409,""Air Up There, The (1994)"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"410,Another Stakeout (1993),0,0,1,0,0,0,0,0,0,0,0,0,0,1,0"
"411,Bad Girls (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"412,Barcelona (1994),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"413,Being Human (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"414,""Beverly Hillbillies, The (1993)"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"415,Beverly Hills Cop III (1994),0,0,1,0,0,0,0,0,1,0,0,0,0,1,1"
"416,Black Beauty (1994),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
"417,Blink (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"418,Blown Away (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1"
"419,Blue Chips (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"420,Blue Sky (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"421,Body Snatchers (1993),0,0,0,0,0,0,0,0,0,1,1,0,0,1,0"
"422,Boxing Helena (1993),0,0,0,0,1,0,0,0,0,0,0,1,0,1,0"
"423,""Bronx Tale, A (1993)"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"424,Cabin Boy (1994),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"425,Calendar Girl (1993),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"426,Carlito's Way (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
"427,City Slickers II: The Legend of Curly's Gold (1994),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"428,Clean Slate (1994),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"429,Cliffhanger (1993),1,0,0,0,0,0,0,0,0,0,0,0,0,1,1"
"430,Coneheads (1993),0,0,1,0,0,0,0,0,0,1,0,0,0,0,0"
"431,Color of Night (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"432,Cops and Robbersons (1994),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"433,""Cowboy Way, The (1994)"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1"
"434,Dangerous Game (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"435,Dave (1993),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"436,Dazed and Confused (1993),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"437,Demolition Man (1993),1,0,0,0,0,0,0,0,0,1,0,0,0,0,1"
"438,""Endless Summer 2, The (1994)"",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"439,Even Cowgirls Get the Blues (1993),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"440,Fatal Instinct (1993),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"441,Farewell My Concubine (Ba wang bie ji) (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"442,""Favor, The (1994)"",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"443,Fearless (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"444,Fear of a Black Hat (1994),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"445,With Honors (1994),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"446,Flesh and Bone (1993),0,0,0,0,1,0,0,0,0,0,0,1,0,0,0"
"447,Widows' Peak (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"448,For Love or Money (1993),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"449,""Firm, The (1993)"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"450,Free Willy (1993),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
"451,Fresh (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0"
"452,""Fugitive, The (1993)"",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"453,Geronimo: An American Legend (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"454,""Getaway, The (1994)"",1,0,0,0,1,0,0,0,1,0,0,0,0,1,1"
"455,Getting Even with Dad (1994),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"456,Go Fish (1994),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"457,""Good Man in Africa, A (1994)"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
"458,Guilty as Sin (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0"
"459,Hard Target (1993),1,0,0,0,0,0,0,0,1,0,0,0,0,1,1"
"460,Heaven & Earth (1993),0,0,0,0,0,0,0,0,0,0,0,0,1,0,1"
"461,Hot Shots! Part Deux (1993),0,0,1,0,0,0,0,0,0,0,0,0,1,0,1"
"462,Live Nude Girls (1995),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"463,""Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)"",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"464,""House of the Spirits, The (1993)"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"465,House Party 3 (1994),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"466,""Hudsucker Proxy, The (1994)"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"467,I'll Do Anything (1994),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"468,In the Army Now (1994),0,0,1,0,0,0,0,0,0,0,0,0,1,0,0"
"469,In the Line of Fire (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1"
"470,In the Name of the Father (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"471,""Inkwell, The (1994)"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"472,What's Love Got to Do with It? (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"473,Jimmy Hollywood (1994),0,0,1,0,0,0,0,0,1,0,0,0,0,0,0"
"474,Judgment Night (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,1,1"
"475,Jurassic Park (1993),1,0,0,0,0,0,0,0,0,1,0,0,0,1,1"
"476,Kalifornia (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"477,Killing Zoe (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0"
"478,King of the Hill (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"479,Lassie (1994),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
"480,Last Action Hero (1993),1,0,1,1,0,0,0,0,0,0,0,0,0,0,1"
"481,Life with Mikey (1993),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"482,Lightning Jack (1994),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"483,M. Butterfly (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"484,Made in America (1993),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"485,Malice (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"486,""Man Without a Face, The (1993)"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"487,Manhattan Murder Mystery (1993),0,0,1,0,0,0,0,0,0,0,0,1,0,0,0"
"488,Menace II Society (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1"
"489,Executive Decision (1996),1,0,0,0,0,0,0,0,0,0,0,0,0,1,1"
"490,In the Realm of the Senses (Ai no corrida) (1976),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"491,What Happened Was... (1994),0,0,1,0,1,0,0,0,0,0,0,0,0,1,0"
"492,Much Ado About Nothing (1993),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"493,Mr. Jones (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"494,Mr. Wonderful (1993),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"495,Mrs. Doubtfire (1993),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"496,Naked (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"497,""Next Karate Kid, The (1994)"",0,0,0,0,1,1,0,0,0,0,0,0,0,0,1"
"498,""New Age, The (1994)"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"499,No Escape (1994),0,0,0,0,0,0,0,0,0,1,0,0,0,0,1"
"500,North (1994),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"501,Orlando (1992),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0"
"502,""Perfect World, A (1993)"",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0"
"503,Philadelphia (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"504,""Piano, The (1993)"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"505,Poetic Justice (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"506,""Program, The (1993)"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
"507,""Puppet Masters, The (1994)"",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0"
"508,Radioland Murders (1994),0,0,1,0,1,0,0,0,0,0,0,1,0,0,0"
"509,""Ref, The (1994)"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"510,""Remains of the Day, The (1993)"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"511,Renaissance Man (1994),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"512,Rising Sun (1993),0,0,0,0,0,0,0,0,0,0,0,1,0,0,1"
"513,""Road to Wellville, The (1994)"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"514,RoboCop 3 (1993),0,0,0,0,0,0,0,0,1,1,0,0,0,1,1"
"515,Robin Hood: Men in Tights (1993),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"516,Romeo Is Bleeding (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0"
"517,Romper Stomper (1992),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
"518,Ruby in Paradise (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"519,Rudy (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"520,""Saint of Fort Washington, The (1993)"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"521,""Savage Nights (Nuits fauves, Les) (1992)"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"522,Schindler's List (1993),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0"
"523,""Scout, The (1994)"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"524,Searching for Bobby Fischer (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"525,Second Best (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"526,""Secret Garden, The (1993)"",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
"527,Serial Mom (1994),0,0,1,0,0,0,0,0,1,0,1,0,0,0,0"
"528,""Shadow, The (1994)"",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1"
"529,Shadowlands (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"530,Short Cuts (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"531,""Simple Twist of Fate, A (1994)"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"532,Sirens (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"533,Six Degrees of Separation (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"534,Sleepless in Seattle (1993),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"535,Sliver (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"536,Blade Runner (1982),0,0,0,0,0,0,0,0,0,1,0,0,0,1,1"
"537,Son in Law (1993),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"538,So I Married an Axe Murderer (1993),0,0,1,0,1,0,0,0,0,0,0,0,0,1,0"
"539,Striking Distance (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1"
"540,Super Mario Bros. (1993),1,0,1,1,0,1,0,0,0,1,0,0,0,0,1"
"541,Surviving the Game (1994),1,0,0,0,0,0,0,0,0,0,0,0,0,1,1"
"542,Terminal Velocity (1994),0,0,0,0,0,0,0,0,0,0,0,1,0,1,1"
"543,Thirty-Two Short Films About Glenn Gould (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"544,Threesome (1994),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"545,""Nightmare Before Christmas, The (1993)"",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0"
"546,""Three Musketeers, The (1993)"",1,0,1,0,1,0,0,0,0,0,0,0,0,0,1"
"547,Tombstone (1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
"548,Trial by Jury (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0"
"549,True Romance (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0"
"550,""War Room, The (1993)"",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"551,""Pagemaster, The (1994)"",1,1,0,1,0,1,0,0,0,0,0,0,0,0,1"
"552,""Paris, France (1993)"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"553,""Beans of Egypt, Maine, The (1994)"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"554,Killer (Bulletproof Heart) (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
"555,Welcome to the Dollhouse (1995),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"556,Germinal (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"557,Chasers (1994),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"558,Cronos (1993),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0"
"559,Naked in New York (1994),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0"
"560,Kika (1993),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"561,Bhaji on the Beach (1993),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"562,Little Big League (1994),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"563,""Slingshot, The (Kådisbellan) (1993)"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"564,""Wedding Gift, The (1994)"",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"565,Foreign Student (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"566,""Ciao, Professore! (Io speriamo che me la cavo) (1992)"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"567,Spanking the Monkey (1994),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"568,""Little Rascals, The (1994)"",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0"
"569,Fausto (1993),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"570,Andre (1994),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
"571,""Escort, The (Scorta, La) (1993)"",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0"
"572,Princess Caraboo (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"573,""Celluloid Closet, The (1995)"",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0"
"574,Métisse (Café au Lait) (1993),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"575,Dear Diary (Caro Diario) (1994),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"576,I Don't Want to Talk About It (De eso no se habla) (1993),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
"577,""Brady Bunch Movie, The (1995)"",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
"578,Home Alone (1990),0,0,1,0,0,1,0,0,0,0,0,0,0,0,0"
"579,Ghost (1990),0,0,1,1,1,0,0,0,0,0,0,0,0,1,0"
"580,Aladdin (1992),1,1,1,0,0,1,0,0,0,0,0,0,0,0,0"
"581,Terminator 2: Judgment Day (1991),0,0,0,0,0,0,0,0,0,1,0,0,0,0,1"
"582,Dances with Wolves (1990),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
"583,Tough and Deadly (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1"
"584,Batman (1989),0,0,0,0,0,0,0,0,1,0,0,0,0,1,1"
"585,""Silence of the Lambs, The (1991)"",0,0,0,0,0,0,0,0,1,0,1,0,0,1,0"
"586,Snow White and the Seven Dwarfs (1937),0,1,0,1,0,1,0,0,0,0,0,0,0,0,0"
